Start
M5,16/11/23,13:56:25,     1, 10485,   438,  969.9, 384,19.0,21.9, 0.0,  0, 0.0000,     0, 0.0,19.8, 0.0, 20,     1,     1, 0.0000, 0.0000
M5,16/11/23,13:56:26,     1, 10486,   439,  969.9, 384,19.0,21.9, 0.0,  0, 0.0000,     0, 0.0,19.8, 0.0, 20,     2,     2, 0.0000, 0.0000
M5,16/11/23,13:56:27,     1, 10487,   440,  969.9, 384,19.0,22.0, 0.0,  0, 0.0000,     0, 0.0,19.8, 0.0, 20,     4,     3, 0.0000, 0.0000
M5,16/11/23,13:56:28,     1, 10488,   441,  969.9, 383,19.0,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     5,     4, 0.0000, 0.0000
M5,16/11/23,13:56:29,     1, 10489,   442,  969.9, 383,19.0,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     6,     5, 0.0000, 0.0000
M5,16/11/23,13:56:30,     1, 10490,   443,  969.9, 383,19.0,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     6,     6, 0.0000, 0.0000
M5,16/11/23,13:56:31,     1, 10491,   443,  969.9, 383,19.1,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     6,     7, 0.0000, 0.0000
M5,16/11/23,13:56:32,     1, 10492,   443,  969.9, 383,19.1,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     7,     8, 0.0000, 0.0000
M5,16/11/23,13:56:33,     1, 10493,   444,  969.9, 384,19.1,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 20,     7,     9, 0.0000, 0.0000
M5,16/11/23,13:56:34,     1, 10494,   444,  969.9, 384,19.1,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,     8,    10, 0.0000, 0.0000
M5,16/11/23,13:56:35,     1, 10495,   445,  969.9, 384,19.2,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,     8,    11, 0.0000, 0.0000
M5,16/11/23,13:56:36,     1, 10496,   445,  969.9, 384,19.2,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,     9,    12, 0.0000, 0.0000
M5,16/11/23,13:56:37,     1, 10497,   446,  969.9, 384,19.2,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,     9,    13, 0.6607, 0.8357
M5,16/11/23,13:56:38,     1, 10498,   446,  969.9, 384,19.2,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    10,    14, 0.6563, 0.7226
M5,16/11/23,13:56:39,     1, 10499,   447,  969.9, 384,19.3,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    10,    15, 0.6413, 0.7467
M5,16/11/23,13:56:40,     1, 10500,   447,  969.9, 384,19.3,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    10,    16, 0.6137, 0.7493
M5,16/11/23,13:56:41,     1, 10501,   447,  969.9, 384,19.4,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    10,    17, 0.5887, 0.7643
M5,16/11/23,13:56:42,     1, 10502,   447,  969.9, 384,19.4,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    11,    18, 0.5682, 0.7425
M5,16/11/23,13:56:43,     1, 10503,   448,  969.9, 384,19.4,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    11,    19, 0.5705, 0.6850
M5,16/11/23,13:56:44,     1, 10504,   449,  969.9, 384,19.4,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    12,    20, 0.5759, 0.6253
M5,16/11/23,13:56:45,     1, 10505,   449,  969.9, 384,19.5,22.0, 0.0,  0, 0.0000,     0, 0.0,19.9, 0.0, 25,    12,    21, 0.5879, 0.5820
