Zero
Zero
Zero
Zero
Start
M5,05/05/23,09:45:02,     1,  2335,   710,  966.6, 387,15.5,21.4, 0.0,  0, 0.0000,     0, 0.0,21.2, 0.0, 20,   -40,     1, 0.0000, 0.0000
M5,05/05/23,09:45:03,     1,  2336,   684,  966.6, 387,15.5,21.4, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -67,     2, 0.0000, 0.0000
M5,05/05/23,09:45:04,     1,  2337,   670,  966.6, 387,15.6,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -81,     3, 0.0000, 0.0000
M5,05/05/23,09:45:05,     1,  2338,   664,  966.6, 387,15.6,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -87,     4, 0.0000, 0.0000
M5,05/05/23,09:45:06,     1,  2339,   660,  966.6, 387,15.8,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -91,     5, 0.0000, 0.0000
M5,05/05/23,09:45:07,     1,  2340,   657,  966.6, 387,15.8,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -93,     6, 0.0000, 0.0000
M5,05/05/23,09:45:08,     1,  2341,   656,  966.6, 387,15.9,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -95,     7, 0.0000, 0.0000
M5,05/05/23,09:45:09,     1,  2342,   655,  966.6, 387,15.9,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -96,     8, 0.0000, 0.0000
M5,05/05/23,09:45:10,     1,  2343,   654,  966.6, 387,16.0,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,   -97,     9, 0.0000, 0.0000
M5,05/05/23,09:45:11,     1,  2344,   653,  966.6, 386,16.0,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 25,   -97,    10, 0.0000, 0.0000
M5,05/05/23,09:45:12,     1,  2345,   653,  966.6, 386,16.1,21.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 25,   -97,    11, 0.0000, 0.0000
M5,05/05/23,09:45:13,     1,  2346,   653,  966.6, 385,16.1,21.5, 0.0,  0, 0.0000,     0, 0.0,21.4, 0.0, 25,   -98,    12, 0.0000, 0.0000
M5,05/05/23,09:45:14,     1,  2347,   653,  966.6, 385,16.2,21.5, 0.0, 21, 0.0000,     0, 0.0,21.4, 0.0, 25,   -98,    13,-0.1316,-0.1324
