Zero
Zero
Start
M5,28/06/23,08:52:50,     1,  1116,   427,  966.6, 386,19.6,22.5, 0.0,  0, 0.0000,     0, 0.0,21.2, 0.0, 20,     1,     1, 0.0000, 0.0000
M5,28/06/23,08:52:51,     1,  1117,   429,  966.6, 385,19.6,22.5, 0.0,  0, 0.0000,     0, 0.0,21.2, 0.0, 20,     3,     2, 0.0000, 0.0000
M5,28/06/23,08:52:52,     1,  1118,   430,  966.6, 385,19.6,22.5, 0.0,  0, 0.0000,     0, 0.0,21.2, 0.0, 20,     4,     3, 0.0000, 0.0000
M5,28/06/23,08:52:53,     1,  1119,   431,  966.6, 385,19.7,22.5, 0.0,  0, 0.0000,     0, 0.0,21.2, 0.0, 20,     5,     4, 0.0000, 0.0000
M5,28/06/23,08:52:54,     1,  1120,   432,  966.6, 385,19.7,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,     6,     5, 0.0000, 0.0000
M5,28/06/23,08:52:55,     1,  1121,   433,  966.6, 385,19.8,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,     6,     6, 0.0000, 0.0000
M5,28/06/23,08:52:56,     1,  1122,   433,  966.6, 385,19.8,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,     7,     7, 0.0000, 0.0000
M5,28/06/23,08:52:57,     1,  1123,   434,  966.6, 385,19.8,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,     8,     8, 0.0000, 0.0000
M5,28/06/23,08:52:58,     1,  1124,   434,  966.6, 385,19.8,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 20,     8,     9, 0.0000, 0.0000
M5,28/06/23,08:52:59,     1,  1125,   435,  966.6, 385,19.8,22.5, 0.0,  0, 0.0000,     0, 0.0,21.3, 0.0, 25,     9,    10, 0.0000, 0.0000
