Zero
Zero
Start
M5,16/05/23,09:38:59,     1,  1335,   456,  968.9, 358,14.2,15.1, 0.0,  0, 0.0000,     0, 0.0,13.3, 0.0, 20,     1,     1, 0.0000, 0.0000
M5,16/05/23,09:39:00,     1,  1336,   461,  968.9, 358,14.2,15.1, 0.0,  0, 0.0000,     0, 0.0,13.3, 0.0, 20,     6,     2, 0.0000, 0.0000
M5,16/05/23,09:39:01,     1,  1337,   466,  968.9, 358,14.2,15.1, 0.0,  0, 0.0000,     0, 0.0,13.3, 0.0, 20,    10,     3, 0.0000, 0.0000
M5,16/05/23,09:39:02,     1,  1338,   470,  968.9, 358,14.2,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,    14,     4, 0.0000, 0.0000
M5,16/05/23,09:39:03,     1,  1339,   469,  968.9, 357,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,    13,     5, 0.0000, 0.0000
M5,16/05/23,09:39:04,     1,  1340,   465,  968.9, 358,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,    10,     6, 0.0000, 0.0000
M5,16/05/23,09:39:05,     1,  1341,   465,  968.9, 357,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,     9,     7, 0.0000, 0.0000
M5,16/05/23,09:39:06,     1,  1342,   464,  968.9, 357,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,     9,     8, 0.0000, 0.0000
M5,16/05/23,09:39:07,     1,  1343,   465,  968.9, 358,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 20,     9,     9, 0.0000, 0.0000
M5,16/05/23,09:39:08,     1,  1344,   464,  968.9, 358,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 25,     8,    10, 0.0000, 0.0000
M5,16/05/23,09:39:09,     1,  1345,   462,  968.9, 358,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 25,     7,    11, 0.0000, 0.0000
M5,16/05/23,09:39:10,     1,  1346,   461,  968.9, 357,14.3,15.1, 0.0,  0, 0.0000,     0, 0.0,13.4, 0.0, 25,     5,    12, 0.0000, 0.0000
